config,physical_machines,services,generations,alpha,beta,latency,energy,placement_physical,placement_vm,is_perfect
config-28,4,7,20,0.6,0.4,13916.106069100648,3859.057848219578,"[1, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[True, True, True, True, True, True, True]"
config-28,4,7,20,0.7,0.3,13916.106069100648,3859.057848219578,"[1, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[True, True, True, True, True, True, True]"
config-28,4,7,20,0.8,0.2,13916.106069100648,3859.057848219578,"[1, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[True, True, True, True, True, True, True]"
config-28,4,7,20,0.9,0.1,13916.106069100648,3859.057848219578,"[1, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[True, True, True, True, True, True, True]"
config-28,4,7,50,0.1,0.9,16312.855406787665,2507.87975622643,"[1, 1, 1, 2, 0, 2, 2]","[0, 0, 0, 0, 0, 0, 0]","[True, True, True, True, True, False, True]"
config-28,4,7,50,0.2,0.8,15406.271051581874,2575.2902756015965,"[0, 2, 2, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[True, True, True, True, True, True, True]"
config-28,4,7,50,0.3,0.7,14597.131222967628,2917.860019181017,"[1, 1, 2, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[True, True, True, True, True, True, True]"
config-28,4,7,50,0.4,0.6,14597.131222967628,2917.860019181017,"[1, 1, 2, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[True, True, True, True, True, True, True]"
config-28,4,7,50,0.5,0.5,14597.131222967628,2917.860019181017,"[1, 1, 2, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[True, True, True, True, True, True, True]"
config-28,4,7,50,0.6,0.4,13916.106069100648,3859.057848219578,"[1, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[True, True, True, True, True, True, True]"
config-28,4,7,50,0.7,0.3,13916.106069100648,3859.057848219578,"[1, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[True, True, True, True, True, True, True]"
config-28,4,7,50,0.8,0.2,13916.106069100648,3859.057848219578,"[1, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[True, True, True, True, True, True, True]"
config-28,4,7,50,0.9,0.1,13916.106069100648,3859.057848219578,"[1, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[True, True, True, True, True, True, True]"
config-28,4,7,100,0.1,0.9,15406.271051581874,2575.2902756015965,"[0, 2, 2, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[True, True, True, True, True, True, True]"
config-28,4,7,100,0.2,0.8,15406.271051581874,2575.2902756015965,"[0, 2, 2, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[True, True, True, True, True, True, True]"
config-28,4,7,100,0.3,0.7,14597.131222967628,2917.860019181017,"[1, 1, 2, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[True, True, True, True, True, True, True]"
config-28,4,7,100,0.4,0.6,14597.131222967628,2917.860019181017,"[1, 1, 2, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[True, True, True, True, True, True, True]"
config-28,4,7,100,0.5,0.5,14597.131222967628,2917.860019181017,"[1, 1, 2, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[True, True, True, True, True, True, True]"
config-28,4,7,100,0.6,0.4,13916.106069100648,3859.057848219578,"[1, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[True, True, True, True, True, True, True]"
config-28,4,7,100,0.7,0.3,13916.106069100648,3859.057848219578,"[1, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[True, True, True, True, True, True, True]"
config-28,4,7,100,0.8,0.2,13916.106069100648,3859.057848219578,"[1, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[True, True, True, True, True, True, True]"
config-28,4,7,100,0.9,0.1,13916.106069100648,3859.057848219578,"[1, 1, 1, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[True, True, True, True, True, True, True]"
config-28,4,7,200,0.1,0.9,15406.271051581874,2575.2902756015965,"[0, 2, 2, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[True, True, True, True, True, True, True]"
